created_at;account.id;in_reply_to_account_id;
2018-05-02T08:00:39.278Z;487;-1;
2018-05-02T07:57:02.047Z;487;-1;
2018-05-02T07:41:55.000Z;533;-1;
2018-05-02T07:35:45.000Z;3550;-1;
2018-05-02T07:07:26.000Z;2228;-1;
2018-04-28T03:25:17.234Z;159;-1;
2018-04-28T03:15:43.000Z;1092;-1;
2018-04-28T03:14:33.000Z;1951;-1;
2018-04-28T03:13:20.000Z;3223;-1;
2018-04-28T03:10:49.000Z;2185;-1;
2018-04-28T03:09:53.000Z;3214;-1;
2018-04-28T03:08:21.000Z;3215;-1;
2018-04-28T03:01:45.000Z;3247;-1;
2018-04-28T02:59:34.909Z;574;574;
2018-04-28T02:56:36.729Z;574;574;
2018-04-28T02:55:29.491Z;574;574;
2018-04-28T02:53:30.636Z;574;574;
2018-04-28T02:51:35.759Z;574;-1;
2018-04-28T02:50:16.000Z;1943;-1;
2018-04-28T02:47:18.000Z;831;-1;
2018-04-28T02:46:18.382Z;571;-1;
2018-04-28T02:42:51.000Z;3212;-1;
2018-04-28T02:42:40.000Z;1507;-1;
2018-04-28T02:31:40.000Z;532;-1;
2018-04-28T02:28:54.000Z;883;-1;
2018-04-28T02:24:30.000Z;3222;-1;
2018-04-28T02:15:51.000Z;3211;-1;
2018-04-28T02:04:10.660Z;571;-1;
2018-04-28T01:53:42.000Z;762;-1;
2018-04-28T01:48:23.000Z;3206;-1;
2018-04-28T01:39:50.000Z;36;-1;
2018-04-28T01:39:08.000Z;488;-1;
2018-04-28T01:34:34.865Z;574;574;
2018-04-28T01:34:07.981Z;565;-1;
2018-04-28T01:29:35.000Z;1848;-1;
2018-04-28T01:29:21.000Z;763;-1;
2018-04-28T01:27:15.000Z;2095;-1;
2018-04-28T01:26:45.000Z;370;-1;
2018-04-28T01:23:07.797Z;574;-1;
2018-04-28T01:22:01.000Z;1762;-1;
2018-04-28T01:21:17.000Z;215;-1;
2018-04-28T01:20:34.228Z;182;-1;
2018-04-28T01:17:26.061Z;80;-1;
2018-04-28T01:17:00.000Z;1943;-1;
2018-04-23T02:19:1046Z;574;574;
2018-04-23T02:14:36.134Z;574;574;
2018-04-23T02:12:29.223Z;574;574;
2018-04-23T02:04:13.832Z;487;-1;
2018-04-23T02:01:06.000Z;2794;-1;
2018-04-23T01:59:51.746Z;487;-1;
2018-04-23T01:56:08.775Z;574;-1;
2018-04-23T01:52:07.000Z;1355;-1;
2018-04-23T01:50:04.000Z;3120;-1;
2018-04-23T01:32:33.000Z;628;-1;
2018-04-23T01:27:46.000Z;2792;-1;
2018-04-23T01:26:53.000Z;614;-1;
2018-04-23T01:24:2300Z;2821;2821;
2018-04-23T01:19:00.886Z;487;487;
2018-04-23T01:18:14.644Z;487;487;
2018-04-23T01:17:19.183Z;487;-1;
2018-04-23T01:09:26.000Z;2793;-1;
2018-04-23T01:07:5800Z;2989;2989;
2018-04-23T01:05:51.000Z;2989;-1;
2018-04-23T01:01:50.000Z;385;-1;
2018-04-23T00:59:12.640Z;159;-1;
2018-04-23T00:54:33.608Z;487;487;
2018-04-23T00:49:39.135Z;487;487;
2018-04-23T00:48:45.000Z;947;-1;
2018-04-23T00:47:20.620Z;487;-1;
2018-04-23T00:44:59.000Z;2821;-1;
2018-04-23T00:41:22.533Z;159;-1;
2018-04-23T00:36:11.000Z;628;-1;
2018-04-23T00:35:40.000Z;2797;-1;
2018-04-23T00:34:34.000Z;1094;-1;
2018-04-23T00:34:11.922Z;487;-1;
2018-04-23T00:30:57.000Z;2843;-1;
2018-04-23T00:24:19.000Z;2791;-1;
2018-04-23T00:10:09.000Z;2867;-1;
2018-04-23T00:09:29.000Z;2787;-1;
2018-04-23T00:04:19.000Z;997;-1;
2018-04-23T00:03:1800Z;652;652;
2018-04-22T23:54:47.000Z;652;-1;
2017-11-10T16:26:57.000Z;3714;-1;
2017-11-10T16:13:23.000Z;3669;-1;
2017-11-10T06:58:04.000Z;682;-1;
2017-11-10T01:13:01.000Z;3043;-1;
2017-11-10T01:11:48.000Z;1665;-1;
2017-11-09T21:56:42.000Z;3267;-1;
2017-11-09T02:20:33.000Z;3040;-1;
2017-11-09T00:18:14.000Z;2045;-1;
2017-11-09T00:07:34.000Z;1665;-1;
2017-11-08T23:52:34.000Z;2755;-1;
2017-11-08T18:02:0000Z;836;836;
2017-11-08T14:28:19.000Z;1242;-1;
2017-11-08T14:21:39.000Z;682;-1;
2017-11-08T02:37:38.000Z;3440;-1;
2017-11-08T00:02:29.000Z;12;-1;
2017-11-07T18:41:24.000Z;1266;-1;
2017-11-07T14:56:21.000Z;855;-1;
2017-11-07T03:20:49.000Z;1497;-1;
2017-11-07T02:06:58.000Z;407;-1;
2017-11-06T10:45:55.000Z;1001;-1;
2017-11-06T03:35:54.000Z;2682;-1;
2017-11-05T23:36:04.000Z;1267;-1;
2017-11-05T23:23:06.000Z;2682;-1;
2017-11-05T23:19:0900Z;159;159;
2017-11-05T23:16:4700Z;159;159;
2017-11-05T23:14:07.000Z;159;-1;
2017-11-05T23:12:01.000Z;1542;-1;
2017-11-05T23:00:06.000Z;1290;-1;
2017-11-05T22:58:30.000Z;641;-1;
2017-11-05T22:56:00.000Z;1034;-1;
2017-11-05T22:52:06.000Z;2382;-1;
2017-11-05T22:36:31.000Z;632;-1;
2017-11-05T22:21:21.000Z;664;-1;
2017-11-05T22:08:30.000Z;3436;-1;
2017-11-05T21:03:09.000Z;3012;-1;
2017-11-05T05:55:52.000Z;966;-1;
2017-11-04T22:44:5800Z;831;831;
2017-11-04T22:42:37.000Z;831;-1;
2017-11-04T22:41:33.000Z;831;-1;
2018-05-07T20:00:47.076Z;159;-1;
2018-05-07T19:50:22.350Z;574;-1;
2018-05-07T19:42:2800Z;3804;3804;
2018-05-07T19:38:3700Z;3804;3804;
2018-05-07T19:38:31.000Z;261;-1;
2018-05-07T19:36:12.000Z;3804;-1;
2018-05-07T19:28:22.000Z;2271;-1;
2018-05-07T19:19:15.216Z;101;-1;
2018-05-07T19:18:52.000Z;3559;-1;
2018-05-07T19:12:53.690Z;956;-1;
2018-05-07T19:12:26.000Z;428;-1;
2018-05-07T19:06:07.792Z;101;-1;
2018-05-07T19:05:04.713Z;4;-1;
2018-05-07T19:04:36.665Z;101;101;
2018-05-07T19:03:42.168Z;101;-1;
2018-05-07T19:02:52.000Z;2260;-1;
2018-05-07T19:02:42.000Z;1003;-1;
2018-05-07T18:58:27.197Z;10;-1;
2018-05-07T18:52:49.116Z;101;-1;
2018-05-07T18:27:33.833Z;956;-1;
2018-05-07T18:25:54.000Z;3214;-1;
2018-05-07T18:24:09.380Z;2319;-1;
2018-05-07T18:21:47.675Z;2349;2349;
2018-05-07T18:20:38.813Z;2349;-1;
2018-05-07T18:14:23.000Z;1661;-1;
2018-05-07T18:12:59.103Z;956;956;
2018-05-07T18:12:50.262Z;956;-1;
2018-05-07T18:04:47.482Z;174;174;
2018-05-07T18:04:09.000Z;1304;-1;
2018-05-07T18:03:54.553Z;174;174;
2018-05-07T18:03:32.426Z;174;-1;
2018-05-07T17:55:15.068Z;101;-1;
2018-05-07T17:53:03.000Z;250;-1;
2018-05-07T17:47:40.008Z;571;-1;
2018-05-07T17:43:57.129Z;174;-1;
2018-05-07T17:32:14.000Z;601;-1;
2018-05-07T17:30:26.115Z;159;159;
2018-05-07T17:29:23.558Z;159;-1;
2018-05-07T17:26:1100Z;3560;3560;
2018-04-22T17:06:26.662Z;574;574;
2018-04-22T17:05:17.156Z;182;182;
2018-04-22T17:03:19.397Z;574;-1;
2018-04-22T17:03:00.886Z;182;-1;
2018-04-22T16:53:59.511Z;568;-1;
2018-04-22T16:52:23.689Z;182;182;
2018-04-22T16:51:02.000Z;356;-1;
2018-04-22T16:50:54.205Z;159;-1;
2018-04-22T16:48:26.924Z;182;-1;
2018-04-22T16:45:21.000Z;592;-1;
2018-04-22T16:42:01.000Z;356;-1;
2018-04-22T16:34:26.000Z;2181;-1;
2018-04-22T16:31:15.099Z;571;-1;
2018-04-22T16:29:27.719Z;571;-1;
2018-04-22T16:28:34.287Z;159;-1;
2018-04-22T16:22:52.372Z;159;159;
2018-04-22T16:20:44.000Z;1984;-1;
2018-04-22T16:20:36.000Z;2874;-1;
2018-04-22T16:19:32.455Z;159;159;
2018-04-22T16:17:03.579Z;571;-1;
2018-04-22T16:16:26.571Z;159;-1;
2018-04-22T16:13:55.000Z;2748;-1;
2018-04-22T16:11:51.000Z;2651;-1;
2018-04-22T16:09:45.510Z;182;-1;
2018-04-22T16:02:53.000Z;934;-1;
2018-04-22T15:57:54.000Z;1693;-1;
2018-04-22T15:57:28.666Z;159;-1;
2018-04-22T15:52:15.000Z;600;-1;
2018-04-22T15:51:34.000Z;743;-1;
2018-04-22T15:49:2100Z;2740;2740;
2018-04-22T15:46:50.000Z;2743;-1;
2018-04-22T15:43:1000Z;292;292;
2018-04-22T15:42:14.000Z;292;-1;
2018-04-22T15:41:15.459Z;571;571;
2018-04-22T15:38:16.156Z;159;-1;
2018-04-22T15:34:39.423Z;571;571;
2018-04-22T15:31:32.253Z;159;-1;
2018-04-22T15:31:12.425Z;571;-1;
2018-04-22T15:22:03.658Z;159;-1;
2018-04-12T07:09:3000Z;533;533;
2018-04-12T07:06:34.000Z;1805;-1;
2018-04-12T07:05:52.000Z;533;-1;
2018-04-12T07:03:03.414Z;502;502;
2018-04-12T06:58:15.923Z;502;-1;
2018-04-12T06:56:51.000Z;532;-1;
2018-04-12T06:43:38.000Z;1808;-1;
2018-04-12T06:21:3500Z;449;449;
2018-04-12T06:18:28.000Z;449;-1;
2018-04-12T06:17:29.991Z;1800;-1;
2018-04-12T06:17:02.000Z;342;-1;
2018-04-12T06:12:41.000Z;2287;-1;
2018-04-12T06:08:59.239Z;1224;-1;
2018-04-12T06:04:41.000Z;683;-1;
2018-04-12T06:02:54.000Z;942;-1;
2018-04-12T05:30:13.000Z;1555;-1;
2018-04-12T05:29:44.000Z;1795;-1;
2018-04-12T05:09:11.000Z;1796;-1;
2018-04-12T05:06:27.000Z;1797;-1;
2018-04-12T05:02:1100Z;1793;1793;
2018-04-12T05:01:13.000Z;1793;-1;
2018-04-12T04:54:53.000Z;1873;-1;
2018-04-12T04:52:22.000Z;1827;-1;
2018-04-12T04:47:03.000Z;769;-1;
2018-04-12T04:42:55.254Z;1802;-1;
2018-04-12T03:52:3200Z;647;647;
2018-04-12T03:52:15.000Z;647;-1;
2018-04-12T03:48:4000Z;126;126;
2018-04-12T03:44:42.000Z;1573;-1;
2018-04-12T03:44:06.000Z;1782;-1;
2018-04-12T03:35:09.000Z;126;-1;
2018-04-12T03:26:35.000Z;600;-1;
2018-04-12T03:25:40.000Z;647;-1;
2018-04-12T03:19:09.000Z;741;-1;
2018-04-12T03:18:30.000Z;600;-1;
2018-04-12T03:12:59.000Z;1626;-1;
2018-04-12T03:11:50.000Z;1360;-1;
2018-04-12T03:07:54.000Z;532;-1;
2018-04-23T22:02:58.000Z;2858;-1;
2018-04-23T22:00:13.000Z;488;-1;
2018-04-23T22:00:04.412Z;80;-1;
2018-04-23T21:58:17.579Z;568;-1;
2018-04-23T21:57:59.000Z;215;-1;
2018-04-23T21:56:52.090Z;182;-1;
2018-04-23T21:52:36.000Z;373;-1;
2018-04-23T21:48:39.176Z;571;-1;
2018-04-23T21:43:56.000Z;2407;-1;
2018-04-23T21:42:43.000Z;515;-1;
2018-04-23T21:42:35.969Z;556;556;
2018-04-23T21:41:54.000Z;2857;-1;
2018-04-23T21:41:14.459Z;556;556;
2018-04-23T21:38:43.378Z;556;-1;
2018-04-23T21:38:14.662Z;487;-1;
2018-04-23T21:32:59.000Z;2853;-1;
2018-04-23T21:30:50.907Z;159;-1;
2018-04-23T21:30:19.000Z;799;-1;
2018-04-23T21:28:39.000Z;2878;-1;
2018-04-23T21:27:0400Z;1080;1080;
2018-04-23T21:25:1000Z;36;36;
2018-04-23T21:22:25.356Z;101;-1;
2018-04-23T21:21:18.000Z;1080;-1;
2018-04-23T21:20:02.098Z;159;-1;
2018-04-23T21:01:35.000Z;1837;-1;
2018-04-23T20:56:10.000Z;356;-1;
2018-04-23T20:55:4700Z;165;165;
2018-04-23T20:51:08.000Z;165;-1;
2018-04-23T20:49:53.086Z;159;-1;
2018-04-23T20:47:52.000Z;1013;-1;
2018-04-23T20:46:16.000Z;595;-1;
2018-04-23T20:43:23.614Z;571;-1;
2018-04-23T20:38:14.000Z;356;-1;
2018-04-23T20:37:19.000Z;3095;-1;
2018-04-23T20:31:35.142Z;159;-1;
2018-04-23T20:31:28.000Z;3289;-1;
2018-04-23T20:30:50.000Z;1203;-1;
2018-04-23T20:30:47.585Z;565;-1;
2018-04-23T20:24:50.000Z;917;-1;
2018-04-12T13:11:19.000Z;1200;-1;
2018-04-12T13:10:27.000Z;1825;-1;
2018-04-12T13:10:15.545Z;398;-1;
2018-04-12T13:08:51.000Z;1630;-1;
2018-04-12T13:06:09.301Z;398;-1;
2018-04-12T12:50:43.000Z;1824;-1;
2018-04-12T12:49:29.000Z;1849;-1;
2018-04-12T12:44:06.000Z;1944;-1;
2018-04-12T12:42:10.947Z;573;-1;
2018-04-12T12:40:14.000Z;978;-1;
2018-04-12T12:37:33.844Z;174;-1;
2018-04-12T12:32:21.285Z;398;-1;
2018-04-12T12:31:02.000Z;1949;-1;
2018-04-12T12:27:58.000Z;970;-1;
2018-04-12T12:25:58.315Z;568;-1;
2018-04-12T12:22:55.000Z;705;-1;
2018-04-12T12:15:08.000Z;1736;-1;
2018-04-12T12:11:43.000Z;1822;-1;
2018-04-12T12:07:44.168Z;568;-1;
2018-04-12T12:06:16.566Z;159;-1;
2018-04-12T12:04:04.000Z;963;-1;
2018-04-12T12:00:02.000Z;1821;-1;
2018-04-12T11:59:34.000Z;1399;-1;
2018-04-12T11:56:07.000Z;1333;-1;
2018-04-12T11:48:4800Z;695;695;
2018-04-12T11:46:20.000Z;1906;-1;
2018-04-12T11:45:51.000Z;695;-1;
2018-04-12T11:44:48.000Z;1070;-1;
2018-04-12T11:36:18.000Z;1868;-1;
2018-04-12T11:23:22.000Z;1204;-1;
2018-04-12T11:23:06.301Z;1409;-1;
2018-04-12T11:02:43.000Z;1850;-1;
2018-04-12T11:02:03.000Z;621;-1;
2018-04-12T10:55:55.909Z;1403;-1;
2018-04-12T10:48:38.000Z;1829;-1;
2018-04-12T10:42:11.000Z;652;-1;
2018-04-12T10:41:42.000Z;26;-1;
2018-04-12T10:25:28.000Z;1419;-1;
2018-04-12T10:23:41.855Z;390;390;
2018-04-04T20:55:36.000Z;1045;-1;
2018-04-04T20:51:16.000Z;841;-1;
2018-04-04T20:17:50.000Z;1184;-1;
2018-04-04T19:42:26.000Z;839;-1;
2018-04-04T19:28:21.000Z;2045;-1;
2018-04-04T19:17:00.000Z;1761;-1;
2018-04-04T16:51:1500Z;3453;3453;
2018-04-04T16:38:02.000Z;3287;-1;
2018-04-04T16:28:43.000Z;3453;-1;
2018-04-04T16:23:53.000Z;3316;-1;
2018-04-04T14:48:4600Z;922;922;
2018-04-04T14:43:03.000Z;922;-1;
2018-04-04T14:42:04.021Z;8;-1;
2018-04-04T14:01:02.000Z;2909;-1;
2018-04-04T13:47:30.000Z;80;-1;
2018-04-04T13:30:40.000Z;707;-1;
2018-04-04T13:21:38.000Z;571;-1;
2018-04-04T12:57:09.000Z;919;-1;
2018-04-04T11:23:50.000Z;80;-1;
2018-04-04T10:47:07.000Z;817;-1;
2018-04-04T10:42:11.000Z;738;-1;
2018-04-04T10:27:49.000Z;2502;-1;
2018-04-04T10:09:53.000Z;2298;-1;
2018-04-04T09:41:5300Z;398;398;
2018-04-04T09:38:02.000Z;398;-1;
2018-04-04T09:23:39.000Z;845;-1;
2018-04-04T09:08:29.000Z;724;-1;
2018-04-04T08:15:42.000Z;398;-1;
2018-04-04T07:46:30.000Z;1597;-1;
2018-04-04T07:45:16.000Z;677;-1;
2018-04-04T07:11:47.000Z;3832;-1;
2018-04-04T06:22:49.000Z;2037;-1;
2018-04-04T05:49:23.000Z;1168;-1;
2018-04-04T04:58:27.000Z;3568;-1;
2018-04-04T04:35:09.000Z;673;-1;
2018-04-04T04:19:19.000Z;10;-1;
2018-04-04T03:54:52.000Z;2099;-1;
2018-04-04T03:29:48.000Z;902;-1;
2018-04-04T02:42:5100Z;487;487;
2018-03-20T17:57:05.000Z;1023;-1;
2018-03-20T16:57:42.957Z;6;-1;
2018-03-20T16:41:37.000Z;3001;-1;
2018-03-20T14:57:54.000Z;502;-1;
2018-03-20T14:40:10.000Z;3576;-1;
2018-03-20T13:15:20.000Z;2019;-1;
2018-03-20T12:25:14.351Z;6;-1;
2018-03-20T11:58:08.000Z;1010;-1;
2018-03-20T11:24:36.000Z;733;-1;
2018-03-20T09:37:36.000Z;1952;-1;
2018-03-20T06:15:37.000Z;1940;-1;
2018-03-20T05:56:03.000Z;1331;-1;
2018-03-20T05:05:54.000Z;1640;-1;
2018-03-20T00:03:40.000Z;3533;-1;
2018-03-19T21:49:0000Z;1545;1545;
2018-03-19T21:36:40.000Z;3300;-1;
2018-03-19T21:31:40.000Z;1545;-1;
2018-03-19T21:00:09.000Z;1833;-1;
2018-03-19T20:03:27.000Z;2646;-1;
2018-03-19T20:00:15.000Z;1200;-1;
2018-03-19T18:25:45.000Z;3268;-1;
2018-03-19T18:07:13.000Z;3268;-1;
2018-03-19T17:38:02.000Z;1653;-1;
2018-03-19T16:17:23.000Z;732;-1;
2018-03-19T15:44:26.000Z;1017;-1;
2018-03-19T15:38:33.000Z;2484;-1;
2018-03-19T12:58:59.000Z;448;-1;
2018-03-19T09:50:20.000Z;371;-1;
2018-03-19T05:38:37.000Z;2842;-1;
2018-03-19T04:19:13.000Z;2243;-1;
2018-03-19T02:59:57.262Z;8;-1;
2018-03-19T01:55:42.625Z;8;-1;
2018-03-19T01:55:42.261Z;8;-1;
2018-03-19T01:39:52.241Z;8;-1;
2018-03-19T00:49:43.000Z;2017;-1;
2018-03-19T00:48:17.000Z;2656;-1;
2018-03-18T23:20:17.000Z;737;-1;
2018-03-18T21:10:34.000Z;1459;-1;
2018-04-27T17:51:33.000Z;592;-1;
2018-04-27T17:46:39.000Z;2957;-1;
2018-04-27T17:45:12.000Z;627;-1;
2018-04-27T17:37:09.148Z;568;-1;
2018-04-27T17:25:54.000Z;241;-1;
2018-04-27T17:25:45.841Z;182;-1;
2018-04-27T17:25:41.000Z;317;-1;
2018-04-27T17:24:08.000Z;600;-1;
2018-04-27T17:23:52.000Z;3273;-1;
2018-04-27T17:23:05.000Z;3175;-1;
2018-04-27T17:17:29.000Z;835;-1;
2018-04-27T17:15:59.798Z;101;-1;
2018-04-27T17:15:32.000Z;674;-1;
2018-04-27T17:14:37.209Z;571;-1;
2018-04-27T17:13:43.000Z;3173;-1;
2018-04-27T17:12:35.370Z;101;-1;
2018-04-27T17:09:43.837Z;568;-1;
2018-04-27T17:07:59.000Z;600;-1;
2018-04-27T16:59:00.139Z;101;-1;
2018-04-27T16:58:55.000Z;912;-1;
2018-04-27T16:55:30.000Z;467;-1;
2018-04-27T16:51:42.000Z;473;-1;
2018-04-27T16:49:56.000Z;3171;-1;
2018-04-27T16:39:39.551Z;568;-1;
2018-04-27T16:36:56.000Z;2364;-1;
2018-04-27T16:26:15.000Z;919;-1;
2018-04-27T16:14:1800Z;2957;2957;
2018-04-27T16:13:26.000Z;2957;-1;
2018-04-27T16:13:05.000Z;1094;-1;
2018-04-27T16:06:46.000Z;3165;-1;
2018-04-27T16:02:22.179Z;8;-1;
2018-04-27T15:58:36.000Z;1036;-1;
2018-04-27T15:51:46.000Z;3168;-1;
2018-04-27T15:42:45.000Z;2810;-1;
2018-04-27T15:42:18.553Z;571;-1;
2018-04-27T15:40:02.096Z;570;-1;
2018-04-27T15:36:56.000Z;997;-1;
2018-04-28T20:48:25.014Z;80;-1;
2018-04-28T20:35:40.807Z;159;-1;
2018-04-28T20:26:52.000Z;467;-1;
2018-04-28T20:26:1600Z;3269;3269;
2018-04-28T20:25:0800Z;3269;3269;
2018-04-28T20:23:4500Z;3269;3269;
2018-04-28T20:20:14.000Z;1459;-1;
2018-04-28T20:20:01.000Z;3269;-1;
2018-04-28T19:56:30.585Z;570;-1;
2018-04-28T19:55:55.000Z;3001;-1;
2018-04-28T19:54:3457Z;6;6;
2018-04-28T19:47:32.000Z;3268;-1;
2018-04-28T19:46:01.000Z;849;-1;
2018-04-28T19:42:14.000Z;1540;-1;
2018-04-28T19:36:40.000Z;2106;-1;
2018-04-28T19:36:04.410Z;80;-1;
2018-04-28T19:33:38.000Z;1661;-1;
2018-04-28T19:24:59.000Z;1066;-1;
2018-04-28T19:23:59.181Z;101;-1;
2018-04-28T19:22:00.934Z;101;-1;
2018-04-28T19:17:12.867Z;2319;-1;
2018-04-28T19:14:24.402Z;174;-1;
2018-04-28T19:14:16.000Z;2782;-1;
2018-04-28T19:12:44.000Z;943;-1;
2018-04-28T19:11:55.000Z;652;-1;
2018-04-28T19:07:20.836Z;2319;-1;
2018-04-28T18:48:47.000Z;3262;-1;
2018-04-28T18:48:43.366Z;2319;-1;
2018-04-28T18:47:09.000Z;3314;-1;
2018-04-28T18:32:55.211Z;101;-1;
2018-04-28T18:28:15.610Z;101;-1;
2018-04-28T18:24:37.000Z;3260;-1;
2018-04-28T18:21:36.458Z;956;-1;
2018-04-28T18:19:25.714Z;101;-1;
2018-04-28T18:17:33.086Z;80;-1;
2018-04-28T18:06:28.000Z;1447;-1;
2018-04-28T18:05:25.000Z;3256;-1;
2018-04-28T18:04:41.000Z;81;-1;
2018-04-12T02:58:26.225Z;568;568;
2018-04-12T02:58:09.240Z;568;-1;
2018-04-12T02:55:48.000Z;1533;-1;
2018-04-12T02:55:14.280Z;487;-1;
2018-04-12T02:50:17.360Z;487;487;
2018-04-12T02:49:15.000Z;1369;-1;
2018-04-12T02:48:35.848Z;10;-1;
2018-04-12T02:40:5800Z;647;647;
2018-04-12T02:38:36.000Z;647;-1;
2018-04-12T02:33:37.000Z;1775;-1;
2018-04-12T02:31:05.805Z;8;-1;
2018-04-12T02:26:05.249Z;568;-1;
2018-04-12T02:25:44.862Z;568;-1;
2018-04-12T02:22:44.000Z;1773;-1;
2018-04-12T02:21:46.527Z;487;-1;
2018-04-12T02:17:16.000Z;1729;-1;
2018-04-12T02:11:41.000Z;1729;-1;
2018-04-12T02:02:22.653Z;159;-1;
2018-04-12T01:58:39.000Z;805;-1;
2018-04-12T01:54:35.564Z;568;-1;
2018-04-12T01:47:01.803Z;159;-1;
2018-04-12T01:44:36.000Z;1503;-1;
2018-04-12T01:37:45.000Z;1767;-1;
2018-04-12T01:27:33.837Z;159;-1;
2018-04-12T01:27:23.125Z;182;-1;
2018-04-12T01:26:52.000Z;1798;-1;
2018-04-12T01:26:32.000Z;600;-1;
2018-04-12T01:25:33.062Z;159;-1;
2018-04-12T01:25:28.000Z;1765;-1;
2018-04-12T01:24:10.526Z;159;-1;
2018-04-12T01:23:32.300Z;159;-1;
2018-04-12T01:22:51.656Z;80;80;
2018-04-12T01:21:12.515Z;159;-1;
2018-04-12T01:20:59.125Z;182;-1;
2018-04-12T01:19:46.071Z;159;-1;
2018-04-12T01:19:22.250Z;80;-1;
2018-04-12T01:17:51.700Z;159;-1;
2018-04-12T01:12:04.239Z;159;-1;
2018-04-08T00:32:07.000Z;533;-1;
2018-04-08T00:22:58.000Z;857;-1;
2018-04-08T00:22:43.166Z;569;-1;
2018-04-08T00:20:53.401Z;574;-1;
2018-04-08T00:20:25.000Z;237;-1;
2018-04-08T00:14:36.970Z;574;-1;
2018-04-08T00:10:44.000Z;215;-1;
2018-04-08T00:08:17.558Z;80;-1;
2018-04-08T00:04:08.963Z;182;-1;
2018-04-07T23:58:56.000Z;637;-1;
2018-04-07T23:57:15.000Z;894;-1;
2018-04-07T23:51:43.000Z;741;-1;
2018-04-07T23:45:06.000Z;893;-1;
2018-04-07T23:44:4900Z;891;891;
2018-04-07T23:43:46.000Z;891;-1;
2018-04-07T23:42:22.000Z;756;-1;
2018-04-07T23:41:59.000Z;196;-1;
2018-04-07T23:38:51.825Z;568;-1;
2018-04-07T23:20:15.000Z;887;-1;
2018-04-07T23:14:07.000Z;1144;-1;
2018-04-07T23:13:05.000Z;944;-1;
2018-04-07T23:11:46.885Z;159;-1;
2018-04-07T23:02:40.416Z;390;-1;
2018-04-07T23:01:15.397Z;159;-1;
2018-04-07T22:59:28.000Z;886;-1;
2018-04-07T22:56:52.000Z;758;-1;
2018-04-07T22:53:07.027Z;159;-1;
2018-04-07T22:43:37.000Z;890;-1;
2018-04-07T22:40:34.000Z;877;-1;
2018-04-07T22:37:16.000Z;872;-1;
2018-04-07T22:32:22.000Z;3033;-1;
2018-04-07T22:31:40.000Z;895;-1;
2018-04-07T22:31:27.698Z;159;-1;
2018-04-07T22:28:03.000Z;695;-1;
2018-04-07T22:21:10.502Z;398;-1;
2018-04-07T21:56:39.000Z;870;-1;
2018-04-07T21:54:50.000Z;786;-1;
2018-04-07T21:54:13.000Z;366;-1;
2018-04-07T21:50:34.000Z;862;-1;
2018-05-01T22:28:36.713Z;80;80;
2018-05-01T22:26:21.373Z;80;-1;
2018-05-01T22:21:13.000Z;16;-1;
2018-05-01T22:18:34.496Z;487;-1;
2018-05-01T22:08:03.953Z;571;-1;
2018-05-01T22:01:11.000Z;42;-1;
2018-05-01T21:59:03.000Z;356;-1;
2018-05-01T21:55:47.000Z;1693;-1;
2018-05-01T21:54:17.000Z;3517;-1;
2018-05-01T21:48:19.283Z;571;-1;
2018-05-01T21:48:04.000Z;15;-1;
2018-05-01T21:43:05.778Z;487;-1;
2018-05-01T21:39:11.000Z;917;-1;
2018-05-01T21:32:3800Z;2453;2453;
2018-05-01T21:30:37.000Z;3543;-1;
2018-05-01T21:30:04.000Z;473;-1;
2018-05-01T21:26:42.000Z;1218;-1;
2018-05-01T21:22:25.000Z;3521;-1;
2018-05-01T21:19:00.000Z;1571;-1;
2018-05-01T21:11:59.111Z;574;574;
2018-05-01T21:07:32.596Z;574;574;
2018-05-01T21:06:33.514Z;574;574;
2018-05-01T21:05:29.148Z;574;574;
2018-05-01T21:03:45.929Z;574;574;
2018-05-01T21:03:37.000Z;3522;-1;
2018-05-01T21:03:23.000Z;2633;-1;
2018-05-01T21:02:51.399Z;574;574;
2018-05-01T21:01:48.152Z;574;574;
2018-05-01T21:01:16.785Z;574;-1;
2018-05-01T20:59:45.161Z;2319;-1;
2018-05-01T20:58:15.000Z;3497;-1;
2018-05-01T20:55:06.000Z;3674;-1;
2018-05-01T20:50:19.000Z;775;-1;
2018-05-01T20:49:42.000Z;278;-1;
2018-05-01T20:35:09.818Z;956;-1;
2018-05-01T20:33:47.000Z;1621;-1;
2018-05-01T20:27:02.542Z;487;-1;
2018-05-01T20:26:23.000Z;1046;-1;
2018-05-01T20:19:33.000Z;857;-1;
2018-04-03T04:33:40.000Z;1848;-1;
2018-04-03T03:55:45.827Z;8;-1;
2018-04-03T03:54:49.000Z;1374;-1;
2018-04-03T03:53:37.000Z;537;-1;
2018-04-03T03:37:59.631Z;8;-1;
2018-04-03T03:29:28.798Z;8;-1;
2018-04-03T03:29:27.922Z;8;-1;
2018-04-03T03:22:19.000Z;649;-1;
2018-04-03T03:11:31.000Z;535;-1;
2018-04-03T03:07:31.000Z;645;-1;
2018-04-03T02:29:40.000Z;3106;-1;
2018-04-03T01:59:24.000Z;1471;-1;
2018-04-03T01:27:03.000Z;432;-1;
2018-04-03T01:13:25.000Z;1513;-1;
2018-04-03T01:10:09.000Z;1626;-1;
2018-04-03T01:09:20.000Z;1479;-1;
2018-04-03T00:48:16.000Z;520;-1;
2018-04-03T00:44:49.000Z;51;-1;
