created_at;account.id;in_reply_to_account_id;;;
2018-04-07T21:39:5500Z;860;-1;;;
2018-04-07T21:41:3900Z;592;-1;;;
2018-04-07T21:46:47.412Z;159;-1;;;
2018-04-07T21:48:13.841Z;569;-1;;;
2018-04-07T21:50:3400Z;862;-1;;;
2018-04-07T21:54:1300Z;366;-1;;;
2018-04-07T21:54:5000Z;786;-1;;;
2018-04-07T21:56:3900Z;870;-1;;;
2018-04-07T22:21:10.502Z;398;-1;;;
2018-04-07T22:28:0300Z;695;-1;;;
2018-04-07T22:31:27.698Z;159;-1;;;
2018-04-07T22:31:4000Z;895;-1;;;
2018-04-07T22:32:2200Z;3033;-1;;;
2018-04-07T22:37:1600Z;872;-1;;;
2018-04-07T22:40:3400Z;877;-1;;;
2018-04-07T22:43:3700Z;890;-1;;;
2018-04-07T22:53:0727Z;159;-1;;;
2018-04-07T22:56:5200Z;758;-1;;;
2018-04-07T22:59:2800Z;886;-1;;;
2018-04-07T23:01:15.397Z;159;-1;;;
2018-04-07T23:02:40.416Z;390;-1;;;
2018-04-07T23:11:46.885Z;159;-1;;;
2018-04-07T23:13:0500Z;944;-1;;;
2018-04-07T23:14:0700Z;1144;-1;;;
2018-04-07T23:20:1500Z;887;-1;;;
2018-04-07T23:38:51.825Z;568;-1;;;
2018-04-07T23:41:5900Z;196;-1;;;
2018-04-07T23:42:2200Z;756;-1;;;
2018-04-07T23:43:4600Z;891;-1;;;
2018-04-07T23:44:4900Z;891;891;;;
2018-04-07T23:45:0600Z;893;-1;;;
2018-04-07T23:51:4300Z;741;-1;;;
2018-04-07T23:57:1500Z;894;-1;;;
2018-04-07T23:58:5600Z;637;-1;;;
2018-04-08T00:04:08.963Z;182;-1;;;
2018-04-08T00:08:17.558Z;80;-1;;;
2018-04-08T00:10:4400Z;215;-1;;;
2018-04-08T00:14:36.970Z;574;-1;;;
2018-04-08T00:20:2500Z;237;-1;;;
2018-04-08T00:20:53.401Z;574;-1;;;
2018-04-08T00:22:43.166Z;569;-1;;;
2018-04-08T00:22:5800Z;857;-1;;;
2018-04-08T00:32:0700Z;533;-1;;;
2018-04-08T00:40:5300Z;187;-1;;;
2018-04-08T00:46:5000Z;948;-1;;;
2018-04-08T00:49:16.356Z;80;-1;;;
2018-04-08T00:57:10.912Z;80;80;;;
2018-04-08T01:00:0700Z;917;-1;;;
2018-04-08T01:02:2400Z;499;-1;;;
2018-04-08T01:04:5800Z;499;499;;;
2018-04-08T01:06:1700Z;741;-1;;;
2018-04-08T01:09:3500Z;969;-1;;;
2018-04-08T01:11:1700Z;499;-1;;;
2018-04-08T01:16:26.410Z;569;-1;;;
2018-04-08T01:16:3300Z;914;-1;;;
2018-04-08T01:17:4300Z;810;-1;;;
2018-04-08T01:26:52.130Z;182;-1;;;
2018-04-08T01:36:5200Z;1580;-1;;;
2018-04-08T01:41:3300Z;902;-1;;;
2018-04-08T01:47:5300Z;649;-1;;;
2018-04-08T01:50:0700Z;921;-1;;;
2018-04-08T02:14:0500Z;958;-1;;;
2018-04-08T02:23:5500Z;923;-1;;;
2018-04-08T02:30:1300Z;924;-1;;;
2018-04-08T02:31:3700Z;923;-1;;;
2018-04-08T02:34:0700Z;929;-1;;;
2018-04-08T02:34:31.471Z;574;-1;;;
2018-04-08T02:41:2300Z;79;-1;;;
2018-04-08T02:49:5600Z;946;-1;;;
2018-04-08T02:53:3000Z;924;-1;;;
2018-04-08T02:54:3900Z;891;-1;;;
2018-04-08T02:55:5000Z;934;-1;;;
2018-04-08T03:00:4300Z;774;-1;;;
2018-04-08T03:02:3700Z;935;-1;;;
2018-04-08T03:03:0000Z;79;-1;;;
2018-04-08T03:03:4900Z;79;-1;;;
2018-04-08T03:18:2300Z;981;-1;;;
2018-04-08T03:23:5700Z;930;-1;;;
2018-04-08T03:24:0900Z;982;-1;;;
2018-04-08T03:43:4400Z;1200;-1;;;
2018-04-08T03:45:4000Z;600;-1;;;
2018-04-08T03:47:0400Z;936;-1;;;
2018-04-08T03:47:09.398Z;182;-1;;;
2018-04-08T03:50:52.506Z;159;-1;;;
2018-04-08T03:57:26.921Z;569;-1;;;
2018-04-08T03:59:30.654Z;159;-1;;;
2018-04-08T04:04:3100Z;937;-1;;;
2018-04-08T04:10:23.840Z;182;-1;;;
2018-04-08T04:11:13.510Z;159;-1;;;
2018-04-08T04:13:0300Z;215;-1;;;
2018-04-08T04:15:2900Z;765;-1;;;
2018-04-08T04:19:3300Z;533;-1;;;
2018-04-08T04:24:4800Z;774;-1;;;
2018-04-08T04:26:4900Z;941;-1;;;
2018-04-08T04:29:5500Z;912;-1;;;
2018-04-08T04:32:3500Z;649;-1;;;
2018-04-08T04:41:4800Z;857;-1;;;
2018-04-08T04:42:3500Z;533;-1;;;
2018-04-08T04:42:3800Z;942;-1;;;
2018-04-08T04:43:2400Z;857;857;;;
2018-04-08T05:08:5400Z;943;-1;;;
2018-04-08T05:43:08.284Z;101;-1;;;
2018-04-08T05:44:0500Z;69;-1;;;
2018-04-08T05:45:5976Z;487;-1;;;
2018-04-08T06:01:1400Z;1503;-1;;;
2018-04-08T06:05:5500Z;1199;-1;;;
2018-04-08T06:14:54.603Z;390;-1;;;
2018-04-08T06:18:00.363Z;487;-1;;;
2018-04-08T06:26:0526Z;390;-1;;;
2018-04-08T06:26:24.689Z;390;390;;;
2018-04-08T06:28:16.633Z;390;390;;;
2018-04-08T06:32:4000Z;994;-1;;;
2018-04-08T06:36:3900Z;595;-1;;;
2018-04-08T06:41:2500Z;533;-1;;;
2018-04-08T06:42:2400Z;774;-1;;;
2018-04-08T06:53:25.624Z;390;390;;;
2018-04-08T06:57:35.962Z;390;-1;;;
2018-04-08T06:59:4300Z;774;-1;;;
2018-04-08T07:00:5800Z;774;-1;;;
2018-04-08T07:10:5600Z;958;-1;;;
2018-04-08T07:52:0300Z;953;-1;;;
2018-04-08T08:04:1300Z;979;-1;;;
2018-04-08T08:05:38.880Z;956;-1;;;
2018-04-08T08:08:50.539Z;159;159;;;
2018-04-08T08:27:1900Z;958;-1;;;
2018-04-08T08:27:2100Z;849;-1;;;
2018-04-08T08:34:18.204Z;566;-1;;;
2018-04-08T08:34:4400Z;1259;-1;;;
2018-04-08T08:41:5200Z;857;-1;;;
2018-04-08T08:55:4100Z;857;857;;;
2018-04-08T09:04:03.612Z;568;568;;;
2018-04-08T09:04:49.193Z;573;-1;;;
2018-04-08T09:05:4400Z;966;-1;;;
2018-04-08T09:32:3700Z;961;-1;;;
2018-04-08T09:36:2600Z;1002;-1;;;
2018-04-08T09:42:0600Z;884;-1;;;
2018-04-08T09:44:3121Z;101;-1;;;
2018-04-08T09:56:4000Z;1142;-1;;;
2018-04-08T09:58:17.796Z;540;-1;;;
2018-04-08T10:02:2200Z;1834;-1;;;
2018-04-08T10:08:4900Z;1016;-1;;;
2018-04-08T10:10:5300Z;963;-1;;;
2018-04-08T10:31:0500Z;581;-1;;;
2018-04-08T10:33:5300Z;970;-1;;;
2018-04-08T10:36:1400Z;1203;-1;;;
2018-04-08T10:38:4300Z;1203;1203;;;
2018-04-08T10:40:58.724Z;390;-1;;;
2018-04-08T10:54:3600Z;621;-1;;;
2018-04-08T10:58:3600Z;3580;-1;;;
2018-04-08T11:00:3900Z;621;621;;;
2018-04-08T11:01:5900Z;993;-1;;;
2018-04-08T11:06:33.547Z;568;-1;;;
2018-04-08T11:14:1900Z;1039;-1;;;
2018-04-08T11:23:3400Z;970;-1;;;
2018-04-08T11:27:10.942Z;80;-1;;;
2018-04-08T11:28:4000Z;2064;-1;;;
2018-04-08T11:29:1900Z;953;-1;;;
2018-04-08T11:48:46.280Z;101;-1;;;
2018-04-08T11:52:2400Z;978;-1;;;
2018-04-08T11:54:4700Z;983;-1;;;
2018-04-08T12:12:46.887Z;159;-1;;;
2018-04-08T12:22:22.699Z;570;-1;;;
2018-04-08T12:23:49.551Z;570;-1;;;
2018-04-08T12:34:5300Z;593;-1;;;
2018-04-08T12:35:2000Z;984;-1;;;
2018-04-08T12:36:3600Z;473;-1;;;
2018-04-08T12:41:5200Z;986;-1;;;
2018-04-08T12:51:08.527Z;101;-1;;;
2018-04-08T12:53:32.122Z;80;-1;;;
2018-04-08T12:57:3500Z;970;-1;;;
2018-04-08T13:23:30.402Z;569;-1;;;
2018-04-08T13:29:10.425Z;565;-1;;;
2018-04-08T13:37:1400Z;499;-1;;;
2018-04-08T13:47:0100Z;891;-1;;;
2018-04-08T13:48:2700Z;771;-1;;;
2018-04-08T14:02:3900Z;401;-1;;;
2018-04-08T14:23:27.193Z;182;-1;;;
2018-04-08T14:25:0633Z;101;-1;;;
2018-04-08T14:42:3700Z;682;-1;;;
2018-04-08T14:47:5200Z;1264;-1;;;
2018-04-08T14:51:3500Z;1682;-1;;;
2018-04-08T14:52:5400Z;401;401;;;
2018-04-08T14:54:1500Z;1001;-1;;;
2018-04-08T14:55:1900Z;991;-1;;;
2018-04-08T14:56:5900Z;957;-1;;;
2018-04-08T14:59:1900Z;986;-1;;;
2018-04-08T15:02:3329Z;101;-1;;;
2018-04-08T15:06:2500Z;720;-1;;;
2018-04-08T15:07:48.516Z;101;-1;;;
2018-04-08T15:27:1800Z;997;-1;;;
2018-04-08T15:32:1900Z;663;-1;;;
2018-04-08T15:32:5600Z;373;-1;;;
2018-04-08T15:34:5700Z;373;373;;;
2018-04-08T15:36:4400Z;1003;-1;;;
2018-04-08T15:36:46.993Z;174;-1;;;
2018-04-08T15:38:0800Z;1000;-1;;;
2018-04-08T15:39:5200Z;1005;-1;;;
2018-04-08T16:06:33.239Z;571;-1;;;
2018-04-08T16:14:00.536Z;1044;-1;;;
2018-04-08T16:15:19.189Z;571;571;;;
2018-04-08T16:16:0600Z;1006;-1;;;
2018-04-08T16:17:32.777Z;101;-1;;;
2018-04-08T16:18:4300Z;1014;-1;;;
2018-04-08T16:18:45.614Z;101;-1;;;
2018-04-08T16:23:00.617Z;574;-1;;;
2018-04-08T16:37:2300Z;1250;-1;;;
2018-04-08T16:46:39.197Z;101;-1;;;
2018-04-08T16:48:2400Z;674;-1;;;
2018-04-08T16:54:0600Z;42;-1;;;
2018-04-08T17:06:5900Z;933;-1;;;
2018-04-08T17:20:13.159Z;80;-1;;;
2018-04-08T17:21:40.974Z;551;-1;;;
2018-04-08T17:21:5500Z;1142;-1;;;
2018-04-08T17:26:19.136Z;574;-1;;;
2018-04-08T17:26:57.596Z;574;574;;;
2018-04-08T17:30:2400Z;1013;-1;;;
2018-04-08T17:30:40.682Z;574;-1;;;
2018-04-08T17:30:4900Z;580;-1;;;
2018-04-08T17:30:5400Z;1065;-1;;;
2018-04-08T17:32:28.334Z;573;-1;;;
2018-04-08T17:33:3700Z;1015;-1;;;
2018-04-08T17:33:4500Z;1025;-1;;;
2018-04-08T17:33:4600Z;771;-1;;;
2018-04-08T17:41:45.963Z;571;-1;;;
2018-04-08T17:42:53.399Z;574;574;;;
2018-04-08T17:47:36.939Z;574;-1;;;
2018-04-08T17:47:40.741Z;569;-1;;;
2018-04-08T17:48:1600Z;2149;-1;;;
2018-04-08T17:53:0900Z;1026;-1;;;
2018-04-08T17:53:5000Z;533;-1;;;
2018-04-08T18:16:2400Z;1487;-1;;;
2018-04-08T18:18:2600Z;615;-1;;;
2018-04-08T18:18:5200Z;608;-1;;;
2018-04-08T18:22:5600Z;1203;-1;;;
2018-04-08T18:33:15.183Z;571;-1;;;
2018-04-08T18:34:0700Z;614;-1;;;
2018-04-08T18:36:27.633Z;571;-1;;;
2018-04-08T18:39:16.226Z;571;571;;;
2018-04-08T18:41:51.702Z;569;569;;;
2018-04-08T18:43:4300Z;614;614;;;
2018-04-08T18:44:5700Z;891;-1;;;
2018-04-08T18:44:5800Z;532;-1;;;
2018-04-08T18:45:3600Z;1036;-1;;;
2018-04-08T18:49:46.217Z;571;-1;;;
2018-04-08T18:51:3300Z;54;-1;;;
2018-04-08T18:52:3300Z;614;-1;;;
2018-04-08T18:52:4200Z;953;-1;;;
2018-04-08T18:52:5100Z;614;614;;;
2018-04-08T18:57:35.985Z;101;-1;;;
2018-04-08T18:59:58.949Z;956;-1;;;
2018-04-08T19:00:22.291Z;956;956;;;
2018-04-08T19:00:3900Z;484;-1;;;
2018-04-08T19:02:32.317Z;569;-1;;;
2018-04-08T19:03:42.688Z;80;-1;;;
2018-04-08T19:04:4400Z;765;-1;;;
2018-04-08T19:08:15.306Z;569;-1;;;
2018-04-08T19:10:10.685Z;101;-1;;;
2018-04-08T19:10:27.348Z;574;-1;;;
2018-04-08T19:11:40.870Z;574;574;;;
2018-04-08T19:13:18.997Z;101;-1;;;
2018-04-08T19:14:2700Z;577;-1;;;
2018-04-08T19:15:05.308Z;174;-1;;;
2018-04-08T19:15:19.100Z;159;-1;;;
2018-04-08T19:15:5000Z;577;577;;;
2018-04-08T19:15:55.332Z;574;574;;;
2018-04-08T19:16:35.572Z;174;174;;;
2018-04-08T19:18:3400Z;1090;-1;;;
2018-04-08T19:18:43.788Z;574;574;;;
2018-04-08T19:20:0400Z;1047;-1;;;
2018-04-08T19:20:37.779Z;159;159;;;
2018-04-08T19:20:5269Z;101;-1;;;
2018-04-08T19:21:0200Z;1047;1047;;;
2018-04-08T19:22:2600Z;301;-1;;;
2018-04-08T19:23:13.929Z;568;-1;;;
2018-04-08T19:23:2700Z;1048;-1;;;
2018-04-08T19:25:23.499Z;574;574;;;
2018-04-08T19:26:04.590Z;101;-1;;;
2018-04-08T19:26:38.413Z;569;569;;;
2018-04-08T19:26:58.201Z;101;-1;;;
2018-04-08T19:29:28.833Z;574;574;;;
2018-04-08T19:30:18.593Z;101;-1;;;
2018-04-08T19:32:5500Z;824;-1;;;
2018-04-08T19:33:53.195Z;568;568;;;
2018-04-08T19:34:3900Z;577;-1;;;
2018-04-08T19:40:23.396Z;80;-1;;;
2018-04-08T19:40:2700Z;1053;-1;;;
2018-04-08T19:41:0200Z;1070;-1;;;
2018-04-08T19:41:14.844Z;174;-1;;;
2018-04-08T19:42:4000Z;1141;-1;;;
2018-04-08T19:49:43.477Z;101;-1;;;
2018-04-08T19:51:33.417Z;101;-1;;;
2018-04-08T19:54:24.102Z;101;-1;;;
2018-04-08T19:58:45.960Z;101;-1;;;
2018-04-08T19:59:2100Z;196;-1;;;
2018-04-08T20:01:4000Z;1068;-1;;;
2018-04-08T20:02:36.757Z;174;174;;;
2018-04-08T20:03:07.931Z;174;174;;;
2018-04-08T20:03:54.934Z;174;-1;;;
2018-04-08T20:04:41.411Z;568;568;;;
2018-04-08T20:06:25.231Z;551;-1;;;
2018-04-08T20:07:32.539Z;551;-1;;;
2018-04-08T20:08:41.316Z;551;-1;;;
2018-04-08T20:08:5800Z;196;-1;;;
2018-04-08T20:11:5000Z;741;-1;;;
2018-04-08T20:17:06.888Z;568;-1;;;
2018-04-08T20:21:4500Z;488;-1;;;
2018-04-08T20:25:06.632Z;574;-1;;;
2018-04-08T20:27:4800Z;1146;-1;;;
2018-04-08T20:31:07.987Z;551;-1;;;
2018-04-08T20:31:48.783Z;568;568;;;
2018-04-08T20:33:57.287Z;80;-1;;;
2018-04-08T20:35:0200Z;1123;-1;;;
2018-04-08T20:36:0100Z;301;-1;;;
2018-04-08T20:37:21.984Z;574;-1;;;
2018-04-08T20:38:55.883Z;390;-1;;;
2018-04-08T20:43:07.404Z;574;574;;;
2018-04-08T20:43:59.379Z;565;-1;;;
2018-04-08T20:48:2300Z;774;-1;;;
2018-04-08T20:48:2300Z;966;-1;;;
2018-04-08T21:02:3300Z;1015;-1;;;
2018-04-08T21:02:44.504Z;1073;-1;;;
2018-04-08T21:08:2900Z;1078;-1;;;
2018-04-08T21:15:01.179Z;568;-1;;;
2018-04-08T21:18:1900Z;1102;-1;;;
2018-04-08T21:20:0200Z;1077;-1;;;
2018-04-08T21:21:0800Z;577;-1;;;
2018-04-08T21:21:1300Z;577;577;;;
2018-04-08T21:23:0100Z;953;-1;;;
2018-04-08T21:25:03.127Z;101;-1;;;
2018-04-08T21:27:11.788Z;101;-1;;;
2018-04-08T21:27:3200Z;953;-1;;;
2018-04-08T21:28:5800Z;953;-1;;;
2018-04-08T21:30:46.210Z;101;-1;;;
2018-04-08T21:32:12.341Z;487;-1;;;
2018-04-08T21:32:4600Z;1079;-1;;;
2018-04-08T21:33:2600Z;1240;-1;;;
2018-04-08T21:33:4504Z;101;-1;;;
2018-04-08T21:36:3600Z;1406;-1;;;
2018-04-08T21:36:5500Z;834;-1;;;
2018-04-08T21:37:29.128Z;956;-1;;;
2018-04-08T21:40:5600Z;1086;-1;;;
2018-04-08T21:43:02.195Z;574;-1;;;
2018-04-08T21:46:09.360Z;101;-1;;;
2018-04-08T21:49:1300Z;1095;-1;;;
2018-04-08T21:49:33.202Z;101;-1;;;
2018-04-08T21:51:5100Z;636;-1;;;
2018-04-08T21:52:4200Z;1466;-1;;;
2018-04-08T21:53:03.651Z;101;-1;;;
2018-04-08T21:57:1700Z;1095;1095;;;
2018-04-08T21:57:29.429Z;8;-1;;;
2018-04-08T22:07:51.906Z;487;-1;;;
2018-04-08T22:19:55.620Z;487;-1;;;
2018-04-08T22:23:1587Z;174;-1;;;
2018-04-08T22:28:3400Z;1087;-1;;;
2018-04-08T22:37:1700Z;654;-1;;;
2018-04-08T22:38:33.774Z;159;-1;;;
2018-04-08T22:42:46.903Z;551;-1;;;
2018-04-08T22:49:41.270Z;390;-1;;;
2018-04-08T22:54:47.488Z;80;-1;;;
2018-04-08T22:58:0300Z;1015;-1;;;
2018-04-08T23:01:1900Z;126;-1;;;
2018-04-08T23:01:3200Z;1015;1015;;;
2018-04-08T23:14:4400Z;1099;-1;;;
2018-04-08T23:15:0800Z;1092;-1;;;
2018-04-08T23:15:5300Z;688;-1;;;
2018-04-08T23:19:0900Z;1099;-1;;;
2018-04-08T23:23:2800Z;1022;-1;;;
2018-04-08T23:23:4600Z;930;-1;;;
2018-04-08T23:29:2000Z;1097;-1;;;
2018-04-08T23:30:0200Z;3374;-1;;;
2018-04-08T23:35:4600Z;578;-1;;;
2018-04-08T23:43:28.561Z;487;-1;;;
2018-04-08T23:44:4652Z;487;487;;;
2018-04-08T23:51:1600Z;449;-1;;;
2018-04-08T23:55:1800Z;1120;-1;;;
2018-04-09T00:04:0700Z;774;-1;;;
2018-04-09T00:05:1900Z;488;-1;;;
2018-04-09T00:05:4600Z;1015;-1;;;
2018-04-09T00:07:4500Z;1101;-1;;;
2018-04-09T00:08:4900Z;313;-1;;;
2018-04-09T00:15:2600Z;1108;-1;;;
2018-04-09T00:21:03.355Z;568;-1;;;
2018-04-09T00:26:4700Z;1039;-1;;;
2018-04-09T00:36:56.916Z;487;-1;;;
2018-04-09T00:44:3400Z;1109;-1;;;
2018-04-09T01:02:22.723Z;80;-1;;;
2018-04-09T01:10:50.622Z;487;487;;;
2018-04-09T01:27:1000Z;1583;-1;;;
2018-04-09T01:27:40.965Z;159;-1;;;
2018-04-09T01:32:3149Z;551;-1;;;
2018-04-09T01:50:06.105Z;182;-1;;;
2018-04-09T01:59:0900Z;1164;-1;;;
2018-04-09T02:29:4500Z;891;-1;;;
2018-04-09T02:35:57.886Z;568;-1;;;
2018-04-09T02:35:5700Z;216;-1;;;
2018-04-09T02:38:28.378Z;568;-1;;;
2018-04-09T02:52:1500Z;1308;-1;;;
2018-04-09T03:28:5000Z;2965;-1;;;
2018-04-09T03:34:54.953Z;568;568;;;
2018-04-09T03:36:5400Z;634;-1;;;
2018-04-09T03:51:1100Z;1147;-1;;;
2018-04-09T03:51:3000Z;1147;1147;;;
2018-04-09T04:36:4400Z;978;-1;;;
2018-04-09T04:47:42.140Z;487;-1;;;
2018-04-09T05:02:2700Z;1610;-1;;;
2018-04-09T05:02:59.194Z;10;-1;;;
2018-04-09T05:10:5000Z;3106;-1;;;
2018-04-09T05:10:5100Z;1016;-1;;;
2018-04-09T05:42:1000Z;1127;-1;;;
2018-04-09T05:46:1300Z;953;-1;;;
2018-04-09T05:49:27.201Z;101;-1;;;
2018-04-09T05:54:1400Z;1002;-1;;;
2018-04-09T05:58:2300Z;1412;-1;;;
2018-04-09T06:01:20.823Z;487;-1;;;
2018-04-09T07:10:32.589Z;487;-1;;;
2018-04-09T07:12:3200Z;1152;-1;;;
2018-04-09T07:34:36.971Z;1229;-1;;;
2018-04-09T07:44:20.256Z;390;-1;;;
2018-04-09T08:00:0300Z;532;-1;;;
2018-04-09T08:00:2900Z;1003;-1;;;
2018-04-09T08:01:0600Z;532;532;;;
2018-04-09T08:05:0200Z;966;-1;;;
2018-04-09T08:06:2000Z;1206;-1;;;
2018-04-09T08:08:0400Z;966;966;;;
2018-04-09T08:10:1600Z;970;-1;;;
2018-04-09T08:11:0200Z;970;-1;;;
2018-04-09T08:11:1100Z;968;-1;;;
2018-04-09T08:12:5800Z;2909;-1;;;
2018-04-09T08:12:5900Z;935;-1;;;
2018-04-09T08:48:09.716Z;80;-1;;;
2018-04-09T08:49:39.986Z;568;-1;;;
2018-04-09T08:57:1000Z;1536;-1;;;
2018-04-09T08:57:4600Z;1139;-1;;;
2018-04-09T08:58:47.329Z;159;-1;;;
2018-04-09T09:05:4100Z;958;-1;;;
2018-04-09T09:08:59.550Z;159;-1;;;
2018-04-09T09:19:12.674Z;549;-1;;;
2018-04-09T09:27:07.880Z;568;-1;;;
2018-04-09T09:44:0600Z;371;-1;;;
2018-04-09T09:46:0900Z;1149;-1;;;
2018-04-09T09:49:2300Z;1137;-1;;;
2018-04-09T09:50:5100Z;2300;-1;;;
2018-04-09T09:52:2500Z;1137;-1;;;
2018-04-09T09:54:1700Z;1137;-1;;;
2018-04-09T10:03:2186Z;487;-1;;;
2018-04-09T10:06:31.440Z;398;-1;;;
2018-04-09T10:13:29.239Z;487;-1;;;
2018-04-09T10:22:0400Z;1154;-1;;;
2018-04-09T10:24:2800Z;301;-1;;;
2018-04-09T10:26:12.413Z;390;-1;;;
2018-04-09T10:27:4700Z;1154;1154;;;
2018-04-09T10:29:24.649Z;1044;-1;;;
2018-04-09T10:30:5000Z;1153;-1;;;
2018-04-09T10:33:48.674Z;487;487;;;
2018-04-09T10:37:4500Z;621;-1;;;
2018-04-09T10:47:50.426Z;487;-1;;;
2018-04-09T10:51:3100Z;317;-1;;;
2018-04-09T10:53:5400Z;855;-1;;;
2018-04-09T11:01:2300Z;835;-1;;;
2018-04-09T11:20:13.498Z;568;-1;;;
2018-04-09T11:41:07.225Z;569;-1;;;
2018-04-09T11:42:1300Z;1158;-1;;;
2018-04-09T11:50:0600Z;1146;-1;;;
2018-04-09T11:58:0000Z;621;-1;;;
2018-04-09T12:05:19.424Z;573;-1;;;
2018-04-09T12:10:4600Z;985;-1;;;
2018-04-09T12:21:35.169Z;101;-1;;;
2018-04-09T12:35:2100Z;473;-1;;;
2018-04-09T12:46:17.424Z;570;-1;;;
2018-04-09T12:53:0500Z;1166;-1;;;
2018-04-09T13:08:3900Z;1170;-1;;;
2018-04-09T13:12:4600Z;1180;-1;;;
2018-04-09T13:14:22.442Z;570;-1;;;
2018-04-09T13:14:3600Z;3221;-1;;;
2018-04-09T13:20:40.767Z;551;-1;;;
2018-04-09T13:20:5700Z;1178;-1;;;
2018-04-09T13:21:0600Z;1191;-1;;;
2018-04-09T13:24:2000Z;1182;-1;;;
2018-04-09T13:24:29.324Z;174;-1;;;
2018-04-09T13:26:59.107Z;80;-1;;;
2018-04-09T13:32:3500Z;961;-1;;;
2018-04-09T13:38:39.725Z;80;-1;;;
2018-04-09T13:39:26.608Z;80;-1;;;
2018-04-09T13:40:19.711Z;80;80;;;
2018-04-09T13:41:38.877Z;573;-1;;;
2018-04-09T13:42:03.646Z;159;-1;;;
2018-04-09T13:44:2700Z;1203;-1;;;
2018-04-09T13:47:0700Z;1177;-1;;;
2018-04-09T13:47:3300Z;1015;-1;;;
2018-04-09T13:47:4800Z;1203;-1;;;
2018-04-09T13:56:39.376Z;570;-1;;;
2018-04-09T14:04:3200Z;2033;-1;;;
2018-04-09T14:07:1800Z;2033;2033;;;
2018-04-09T14:16:2800Z;1207;-1;;;
2018-04-09T14:19:3900Z;736;-1;;;
2018-04-09T14:19:4100Z;1204;-1;;;
2018-04-09T14:20:11.458Z;574;-1;;;
2018-04-09T14:20:1100Z;736;-1;;;
2018-04-09T14:22:2440Z;159;-1;;;
2018-04-09T14:53:32.835Z;551;-1;;;
2018-04-09T14:54:04.779Z;8;-1;;;
2018-04-09T15:00:5900Z;488;-1;;;
2018-04-09T15:03:2400Z;276;-1;;;
2018-04-09T15:05:46.769Z;565;-1;;;
2018-04-09T15:17:14.407Z;80;-1;;;
2018-04-09T15:17:43.584Z;8;-1;;;
2018-04-09T15:21:1500Z;650;-1;;;
2018-04-09T15:25:1400Z;1208;-1;;;
2018-04-09T15:37:20.283Z;502;-1;;;
2018-04-09T15:42:07.657Z;502;502;;;
2018-04-09T15:42:4400Z;1219;-1;;;
2018-04-09T15:51:5000Z;599;-1;;;
2018-04-09T15:57:0500Z;1230;-1;;;
2018-04-09T15:59:0000Z;1222;-1;;;
2018-04-09T16:01:2600Z;1203;-1;;;
2018-04-09T16:03:3000Z;632;-1;;;
2018-04-09T16:04:3300Z;499;499;;;
2018-04-09T16:06:0400Z;632;632;;;
2018-04-09T16:09:5100Z;2044;-1;;;
2018-04-09T16:21:4900Z;438;-1;;;
2018-04-09T16:26:3066Z;502;502;;;
2018-04-09T16:27:1500Z;375;-1;;;
2018-04-09T16:30:1500Z;1234;-1;;;
2018-04-09T16:30:2500Z;375;375;;;
2018-04-09T16:30:4600Z;1242;-1;;;
2018-04-09T16:37:5800Z;1214;-1;;;
2018-04-09T16:47:0200Z;1243;-1;;;
2018-04-09T16:47:3200Z;1933;-1;;;
2018-04-09T16:48:1800Z;2103;-1;;;
2018-04-09T16:54:2400Z;139;-1;;;
2018-04-09T16:55:2400Z;1236;-1;;;
2018-04-09T16:56:3500Z;3221;-1;;;
2018-04-09T16:57:3900Z;1236;1236;;;
2018-04-09T16:58:0000Z;960;-1;;;
2018-04-09T17:05:1600Z;1214;-1;;;
2018-04-09T17:08:15.826Z;502;502;;;
2018-04-09T17:09:5300Z;1228;-1;;;
2018-04-09T17:13:1700Z;449;-1;;;
2018-04-09T17:14:2100Z;449;449;;;
2018-04-09T17:20:2400Z;1252;-1;;;
2018-04-09T17:24:1776Z;6;-1;;;
2018-04-09T17:24:2000Z;479;-1;;;
2018-04-09T17:27:47.564Z;574;-1;;;
2018-04-09T17:28:0400Z;1401;-1;;;
2018-04-09T17:44:56.668Z;502;-1;;;
2018-04-09T18:06:0400Z;449;-1;;;
2018-04-09T18:11:5800Z;774;-1;;;
2018-04-09T18:13:3100Z;1776;-1;;;
2018-04-09T18:14:0100Z;795;-1;;;
2018-04-09T18:15:0700Z;628;-1;;;
2018-04-09T18:15:4500Z;339;-1;;;
2018-04-09T18:17:2600Z;774;-1;;;
2018-04-09T18:18:5500Z;638;-1;;;
2018-04-09T18:26:32.889Z;101;-1;;;
2018-04-09T18:32:0600Z;301;-1;;;
2018-04-09T18:38:56.369Z;574;-1;;;
2018-04-09T18:40:0900Z;774;-1;;;
2018-04-09T18:41:1500Z;1016;-1;;;
2018-04-09T18:43:3800Z;488;-1;;;
2018-04-09T18:43:4500Z;1257;-1;;;
2018-04-09T18:48:2000Z;942;-1;;;
2018-04-09T18:49:2700Z;857;-1;;;
2018-04-09T18:50:1500Z;37;-1;;;
2018-04-09T18:53:1000Z;682;-1;;;
2018-04-09T18:53:1700Z;353;-1;;;
2018-04-09T18:54:35.173Z;101;-1;;;
2018-04-09T18:57:2700Z;353;353;;;
2018-04-09T19:01:5800Z;774;-1;;;
2018-04-09T19:03:2800Z;1273;-1;;;
2018-04-09T19:03:4100Z;774;-1;;;
